licitacao,unidade,modalidade,item_lote,item_id,codigo_item_siga,descricao,quantidade,exclusivo_me_epp
PD 004/26,SEPPENRJ - SECRETARIA DE ESTADO DE POLICIA PENAL,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,89214,0223.020.0061,"DEMOLICOES, RETIRADAS E REMOCOES,DESCRIÇÃO: CONTRATACAO DE EMPRESA ESPECIALIZADA PARA DEMOLICAO DE ALVENARIA SEM REAPROVEITAMENTO DO MATERIAL - ID:89214 - Código do Item:0223.020.0061",1,N
PD 004/26,SEFAZ - SECRETARIA DE ESTADO DE FAZENDA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,199296,6105.003.0007,"MOTOR ELETRICO,POTENCIA: 1,5 CV, POLARIDADE: TRIFASICO, 6 POLOS, FREQUENCIA: 60 HZ, TENSAO: 220/380V, ISOLAMENTO: 155 GRAUS, GRAU PROTECAO: IP55, MATERIAL CARCACA: TVFE (TOTALMENTE FECHADO COM VENTILACAO EXTERNA), NORMA: NBR IEC 60034, FORMA FORNECIMENTO: UNIDADE - ID:199296 - Código do Item:6105.003.0007",9,N
PD 004/26,SEFAZ - SECRETARIA DE ESTADO DE FAZENDA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2,198262,4160.034.0005,"HELICE CONDICIONADOR AR,REFERENCIA: B6931B, FABRICANTE: HITACHI, MODELO CONDICIONADOR: CHILLER 15 A 25TR, DIAMETRO 710MM, FORMA FORNECIMENTO: UNIDADE - ID:198262 - Código do Item:4160.034.0005",9,N
PD 006/26,DETRAN - DEPARTAMENTO DE TRÂNSITO DO ESTADO DO RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,199302,0119.001.0282,"SERVICOS DE IMPRESSAO DIGITAL, SERIGRAFIA, LITOGRAFIA, PLANOGRAFICA E TRATAMENTO DE IMAGENS,DESCRICAO: CONFECCAO DE CERTIDAO DE PRONTUARIO, MATERIAL: PAPEL MOEDA 90GR, TIPO: FORMATO A4 - ID:199302 - Código do Item:0119.001.0282",15000,S
PD 008/26,GSI - GABINETE DE SEGURANÇA INSTITUCIONAL DO GOVERNO DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1 Lote: 1,193091,7055.007.0011,"CONTROLADOR DE ACESSO BIOMETRICO,DESCRICAO: CONTROLE ACESSO FACIAL, DIMENSAO (H X L X P): DIMENSOES APROXIMADAS:  76,7 MM X 54,5 MM X 174 MM (L X P X A) - TERMINAL 52 MM X 52 MM X 22 MM (L X P X A) - MODULO DE ACIONAMENTO EXTERNO, TERMINAL / 35G - MODULO DE ACIONAMENTO EXTERNO, TIPO: EQUIPAMENTO DE BIOMETRIA FACIAL IDEAL PARA MONITORAR E CONTROLAR A ENTRADA E SAIDA DE PESSOAS ATRAVES DA TECNOLOGIA DE RECONHECIMENTO FACIAL, RESOLUÇÃO: DISPLAY TOUCHSCREEN DE 3,5, GARANTIA: 12 MESES, TIPO ALIMENTACAO: ALIMENTACAO FONTE EXTERNA DE 12V 2A, AUTENTICACAO: AUTENTICAR USUARIOS COM MASCARA E IDENTIFICAR ATE 10.000 FACES (1:N), NUMERO DE REGISTROS: CAPACIDADE DE 10 MIL FACES CADASTRADAS E 200.000 USUARIOS CADASTRADOS, TEMPO DE AUTENTICACAO: N/A, FORMA FORNECIMENTO: UNIDADE - ID:193091 - Código do Item:7055.007.0011",10,S
PD 008/26,GSI - GABINETE DE SEGURANÇA INSTITUCIONAL DO GOVERNO DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2 Lote: 2,186294,5897.074.0006,"FONTE ALIMENTACAO CAMERA,POTENCIA TOTAL: 28,8 W, TENSAO ENTRADA: 90/240V - 50-60HZ, FREQUENCIA: 50-60 HZ, SAIDA: 14,4V DE CORRENTE CONTINUA, CORRENTE SAIDA: 2A, CARACTERISTICAS ADICIONAIS: ININTERRUPTA, FORMA FORNECIMENTO: UNIDADE - ID:186294 - Código do Item:5897.074.0006",5,S
PD 008/26,GSI - GABINETE DE SEGURANÇA INSTITUCIONAL DO GOVERNO DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 3 Lote: 1,199668,5999.003.0101,"SUPORTE EQUIPAMENTO ELETRICO-ELETRONICO,MATERIAL: LIGA DE ALUMINIO, TIPO EQUIPAMENTO: SUPORTE CATRACA CONTROLADOR ACESSO FACIAL, CAPACIDADE CARGA: LEITOR FACIAL, DIMENSAO (H X L X C): 19CM X 7CM X 7CM, COR: CINZA, MODELO: FIXO MESA, FORMA FORNECIMENTO: UNIDADE - ID:199668 - Código do Item:5999.003.0101",10,S
PD 024/26,SEPOL - SECRETARIA DE ESTADO DE POLICIA CIVIL,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1 Lote: 1,178393,7490.001.0046,"MAQUINA IMPRESSORA,TECNOLOGIA: TERMICA, IMPRESSAO: TERMICA, VELOCIDADE COPIA: 127MM, RESOLUCAO: 203DPI, TAMANHO MAXIMO PAPEL: 25,4MM ~ 105MM, TENSAO: 127V, TIPO ALIMENTACAO: ELETRICA, FORMA FORNECIMENTO: UNIDADE - ID:178393 - Código do Item:7490.001.0046",2,S
PD 024/26,SEPOL - SECRETARIA DE ESTADO DE POLICIA CIVIL,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2 Lote: 2,170891,7530.017.0046,"ETIQUETA AUTO ADESIVA TERMICA,MATERIAL: POLIESTER PRATA FOSCA, GRAMATURA: 30 G, FORMATO: RETANGULAR, DIMENSAO (L X C): 45 MM X 15 MM, QUANTIDADE FOLHA: 1000 ETIQUETAS POR ROLO, FORMA FORNECIMENTO: ROLO - ID:170891 - Código do Item:7530.017.0046",20000,S
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,166015,6810.190.0009,"ACETONA,APLICACAO: PARA ANALISE, FORMULA MOLECULAR: CH3COCH3, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166015 - Código do Item:6810.190.0009",29000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2,166017,6820.062.1119,"PRODUTO QUIMICO,DESCRICAO QUIMICA: ACIDO ACETICO GLACIAL P.A, PUREZA: PM 60,05, FORMULA MOLECULAR: CH3COOH, ASPECTO: LIQUIDO COM FORTE ODOR, APLICACAO: ANALISE LABORATORIAL, CONCENTRACAO: 99,7%, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166017 - Código do Item:6820.062.1119",7000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 3,166016,6820.062.1118,"PRODUTO QUIMICO,DESCRICAO QUIMICA: ACIDO CLORIDICO FUMEGANTE P.A - ISO, PUREZA: 37%, FORMULA MOLECULAR: HCl, ASPECTO: LIQUIDO INCOLOR, APLICACAO: PARA ANALISE, CONCENTRACAO: N/A, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166016 - Código do Item:6820.062.1118",6000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 4,166034,6820.062.1124,"PRODUTO QUIMICO,DESCRICAO QUIMICA: ACIDO SULFURICO, PUREZA: 95 ~ 97%, FORMULA MOLECULAR: H2SO4, ASPECTO: LIQUIDO, APLICACAO: PARA ANALISE, CONCENTRACAO: N/A, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166034 - Código do Item:6820.062.1124",3000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 5,166035,6820.062.1125,"PRODUTO QUIMICO,DESCRICAO QUIMICA: ETANOL ABSOLUTO, PUREZA: 99,9%, FORMULA MOLECULAR: C2H5OH, ASPECTO: LIQUIDO, APLICACAO: PARA ANALISE, CONCENTRACAO: N/A, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166035 - Código do Item:6820.062.1125",933000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 6,198694,6810.472.0109,"ALCOOL ,TIPO: ALCOOL ISOAMILICO / C5H12O, ASPECTO: LIQUIDO-INCOLOR, CONCENTRACAO: 98,5%, FORNECIMENTO: FRASCO 1 LITRO - ID:198694 - Código do Item:6810.472.0109",3,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 7,166018,6820.062.1120,"PRODUTO QUIMICO,DESCRICAO QUIMICA: BUTANOL, PUREZA: PARA ANALISE, FORMULA MOLECULAR: C4H10O, ASPECTO: LIQUIDO INCOLOR, APLICACAO: PARA ANALISE, CONCENTRACAO: 74,1216 G/MOL, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166018 - Código do Item:6820.062.1120",3000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 8,166019,6820.062.1121,"PRODUTO QUIMICO,DESCRICAO QUIMICA: CLOROFORMIO, PUREZA: 99 ~ 99,4%, FORMULA MOLECULAR: CHCl3, ASPECTO: LIQUIDO INCOLOR, APLICACAO: PARA ANALISE, CONCENTRACAO: <  = 100%, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166019 - Código do Item:6820.062.1121",15000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 9,166020,6810.290.0007,"ETER,ASPECTO: LIQUIDO PARA ANALISE, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166020 - Código do Item:6810.290.0007",5000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 10,166021,6810.420.0002,"ETER DE PETROLEO,APLICACAO: PARA ANALISE, COMPOSICAO: DESTILACAO 30 A 60 GRAUS C, APHA MAX10, RESIDUO APOS EVAPORACAO MAX 0,001%, ODOR, ACIDEZ, OLEO E GORDURA PASSAM NO TESTE, EMBALAGEM: FRASCO, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166021 - Código do Item:6810.420.0002",46000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 11,166023,6810.329.0003,"ISOPROPANOL,ASPECTO: LIQUIDO, COR: INCOLOR, FORMULA MOLECULAR: C3H8O, PESO MOLECULAR: 60,1 G/MOL, APLICACAO: PARA ANALISE, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166023 - Código do Item:6810.329.0003",44000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 12,198726,6810.398.0004,"SOLUCAO IODO CLORO - WIJS,ASPECTO: LIQUIDO, APLICACAO: DETERMINACAO DO INDICE DE IODO EM OLEOS E GORDURAS, FORMA FORNECIMENTO: FRASCO 1 L, PUREZA: 99,0 %, FORMA MOLECULAR: ICL, CONCENTRACAO: 0,1 G/MOL - ID:198726 - Código do Item:6810.398.0004",9,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 13,166027,6820.020.0004,"CORANTE LUGOL, SOLUCAO,ASPECTO: LIQUIDO, APLICACAO: COLORACAO GRAM, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166027 - Código do Item:6820.020.0004",7000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 14,198750,6820.062.1370,"PRODUTO QUIMICO,DESCRICAO QUIMICA: CLORETO DE AMONIO, PUREZA: ~99%, FORMULA MOLECULAR: NH4CI, ASPECTO: SOLIDO, APLICACAO: REAGENTE DE LABORATORIO, CONCENTRACAO: N/A, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO 500G - ID:198750 - Código do Item:6820.062.1370",2,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 15,198751,6820.062.1371,"PRODUTO QUIMICO,DESCRICAO QUIMICA: DICROMATO DE POTASSIO, PUREZA: ~99%, FORMULA MOLECULAR: K2CR2O7, ASPECTO: SOLIDO, APLICACAO: REAGENTE DE LABORATORIO, CONCENTRACAO: N/A, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO 1 KG - ID:198751 - Código do Item:6820.062.1371",5,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 16,166022,6820.062.1122,"PRODUTO QUIMICO,DESCRICAO QUIMICA: HIDROXIDO AMONIO, PUREZA: 0,3, FORMULA MOLECULAR: NH4OH, ASPECTO: LIQUIDO INCOLOR, APLICACAO: PARA ANALISE, CONCENTRACAO: N/A, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 500 ~ 1000 ML - ID:166022 - Código do Item:6820.062.1122",3000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 17,198749,6820.062.1369,"PRODUTO QUIMICO,DESCRICAO QUIMICA: PERMANGANATO DE POTASSIO, PUREZA: ~99%, FORMULA MOLECULAR: KMNO4, ASPECTO: SOLIDO, APLICACAO: REAGENTE DE LABORATORIO, CONCENTRACAO: N/A, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO 1 KG - ID:198749 - Código do Item:6820.062.1369",2,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 18,184594,6820.062.1266,"PRODUTO QUIMICO,DESCRICAO QUIMICA: ACIDO FORMICO, PUREZA: >98%, FORMULA MOLECULAR: CH&#8322;O&#8322;, ASPECTO: LIQUIDO LIMPIDO, INCOLOR, APLICACAO: PARA ANALISES LABORATORIAIS EM ESPECTROMETRIA DE MASSAS, CONCENTRACAO: 46,03 G/MOL, GRANULOMETRIA: LC-MS, FORMA FORNECIMENTO: FRASCO DE 100 ML - ID:184594 - Código do Item:6820.062.1266",17,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 19,155721,6820.062.1047,"PRODUTO QUIMICO,DESCRICAO QUIMICA: ACIDO LATICO, PUREZA: 84,5~ 90%, FORMULA MOLECULAR: C3H6O3, ASPECTO: LIQUIDO, APLICACAO: PARA ANALISE, CONCENTRACAO: 90%, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 1000 ML - ID:155721 - Código do Item:6820.062.1047",2,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 20,186852,6810.233.0003,"CLORAL HIDRATO CORANTE,FORMULA MOLECULAR: C2H3CL3O2, PESO MOLECULAR: 165,4, PUREZA: 99%, FORMA FORNECIMENTO: FRASCO 100 GRAMAS - ID:186852 - Código do Item:6810.233.0003",5,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 21,197557,6820.062.1356,"PRODUTO QUIMICO,DESCRICAO QUIMICA: SOLUCAO HIDROXIDO POTASSIO, PUREZA: 0,4, FORMULA MOLECULAR: KOH, ASPECTO: LIQUIDO, APLICACAO: PARA ANALISE, CONCENTRACAO: 20 A 40%, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 500~1000 ML - ID:197557 - Código do Item:6820.062.1356",4,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 22,197558,6860.049.0004,"GOMA ARABICA,ASPECTO: PO, COR: AMARELO-ESBRANQUICADO, SOLUBILIDADE: AGUA, APLICACAO: INDUSTRIA FARMACEUTICA, PARA TRANSFORMACAO, FORMA FORNECIMENTO: FRASCO DE 100G - ID:197558 - Código do Item:6860.049.0004",5,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 23,86223,6860.023.0002,"DEXTROSE,ASPECTO: PO, COR: INCOLOR, FORMULA MOLECULAR: C6H12O6, PESO MOLECULAR: 180,16, APLICACAO: PARA ANALISE - ID:86223 - Código do Item:6860.023.0002",5,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 24,169809,6820.062.1159,"PRODUTO QUIMICO,DESCRICAO QUIMICA: FENOL P.A, PUREZA: 99,00%, FORMULA MOLECULAR: C6H5OH, ASPECTO: SOLIDO INCOLOR, APLICACAO: ANALISE DE MATERIA-PRIMA, CONCENTRACAO: 8,2G/100ML, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 25G - ID:169809 - Código do Item:6820.062.1159",4,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 25,166036,6820.062.1126,"PRODUTO QUIMICO,DESCRICAO QUIMICA: METANOL, PUREZA: 0,999, FORMULA MOLECULAR: CH3OH, ASPECTO: LIQUIDO, APLICACAO: PARA HPLC, CONCENTRACAO: N/A, GRANULOMETRIA: N/A, FORMA FORNECIMENTO: FRASCO DE 1000 ~ 5000 ML - ID:166036 - Código do Item:6820.062.1126",4000,N
PD 0240/26,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 26,140399,6820.088.0027,"CORANTE,TIPO: COLORACAO DE GRAM, APLICACAO: PARA ANALISE MICROBIOLOGICA, ASPECTO: LIQUIDO, APRESENTACAO: FRASCO 500 ML, FORMULA MOLECULAR: FUCSINA FENICADA GRAM- C20H20CIN3/CRISTAL VIOLETA-C25H30CIN3/ LUGOL- I2/ ALCOOL ETILICO- C2H6O/ ACETONA- C3H6O - ID:140399 - Código do Item:6820.088.0027",8,N
PD 039/26 R1,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,165513,6810.405.0361,"OLIGONUCLEOTIDEO,DESCRICAO: PESQUISA ARBOVIROSES, 15 BASES, CONCENTRACAO: 250 NMOLES, FORMA FORNECIMENTO: TUBO - ID:165513 - Código do Item:6810.405.0361",2,N
PD 039/26 R1,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2,165514,6810.405.0362,"OLIGONUCLEOTIDEO,DESCRICAO: PESQUISA ARBOVIROSES, 17 BASES, CONCENTRACAO: 250 NMOLES, FORMA FORNECIMENTO: TUBO - ID:165514 - Código do Item:6810.405.0362",2,N
PD 039/26 R1,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 3,165515,6810.405.0363,"OLIGONUCLEOTIDEO,DESCRICAO: PESQUISA ARBOVIROSES, 19 BASES, CONCENTRACAO: 250 NMOLES, FORMA FORNECIMENTO: UN - ID:165515 - Código do Item:6810.405.0363",2,N
PD 039/26 R1,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 4,165517,6810.405.0365,"OLIGONUCLEOTIDEO,DESCRICAO: PESQUISA ARBOVIROSES, 21 BASES, CONCENTRACAO: 250 NMOLES, FORMA FORNECIMENTO: TUBO - ID:165517 - Código do Item:6810.405.0365",2,N
PD 039/26 R1,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 5,165518,6810.405.0366,"OLIGONUCLEOTIDEO,DESCRICAO: PESQUISA ARBOVIROSES, 22 BASES, CONCENTRACAO: 250 NMOLES, FORMA FORNECIMENTO: TUBO - ID:165518 - Código do Item:6810.405.0366",2,N
PD 039/26 R1,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 6,165521,6810.405.0369,"OLIGONUCLEOTIDEO,DESCRICAO: SONDA, PESQUISA ARBOVIROSES, 18 BASES, VIC OU HEX NA EXTREMIDADE 5, MODIFICACAO SEM FLUORESCENCIA  EQUIVALENTE A BHQ NA EXTREMIDADE 3, CONCENTRACAO: 250 NMOLES, FORMA FORNECIMENTO: TUBO - ID:165521 - Código do Item:6810.405.0369",2,N
PD 039/26 R1,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 7,165522,6810.405.0370,"OLIGONUCLEOTIDEO,DESCRICAO: SONDA, PESQUISA ARBOVIROSES, 19 BASES, FAM NA EXTREMIDADE 5 E MODIFICACAO SEM FLUORESCENCIA EQUIVALENTE A BHQ1 NA EXTREMIDADE 3, CONCENTRACAO: 250 NMOLES, FORMA FORNECIMENTO: TUBO - ID:165522 - Código do Item:6810.405.0370",2,N
PD 039/26 R1,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 8,165524,6810.405.0372,"OLIGONUCLEOTIDEO,DESCRICAO: SONDA, PESQUISA ARBOVIROSES, 24 BASES, FAM NA EXTREMIDADE 5, MODIFICACAO SEM FLUORESCENCIA EQUIVALENTE A BHQ-1 NA EXTREMIDADE 3, CONCENTRACAO: 250 NMOLES, FORMA FORNECIMENTO: TUBO - ID:165524 - Código do Item:6810.405.0372",2,N
PD 05//25,SEEDUC - SECRETARIA DE ESTADO DE EDUCAÇÃO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,116636,0761.001.0008,"SERVICOS DE LOCACAO DE CONTAINER METALICO,DESCRIÇÃO: CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICO DE LOCACAO DE CONTAINER METALICO, Unidade: SERVICO - ID:116636 - Código do Item:0761.001.0008",1,S
PD 06/26,FUNPERJ - FUNDO ESPECIAL DA PROCURADORIA GERAL DO ERJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,200102,7330.028.0043,"GARRAFA TERMICA (UTENSILIO CULINARIO),MODELO: TAMPA ROSQUEAVEL 2 EM 1 COM FUNCAO ADICIONAL DE CANECA, MATERIAL: ACO INOXIDAVEL 304 (18/8), LIVRE DE BPA, COR: AZUL ESCURO, CAPACIDADE: 500 ML, ACESSORIO: PERSONALIZADA LOGO, FORMA FORNECIMENTO: UNIDADE - ID:200102 - Código do Item:7330.028.0043",1500,S
PD 10/24,FUNPERJ - FUNDO ESPECIAL DA PROCURADORIA GERAL DO ERJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1 Lote: 1,184393,9905.011.0005,"LETRAS,MATERIAL: ACO INOX, TAMANHO: 410 X 50 CM (L X A), ESPESSURA: 3 MM, FIXACAO: PINOS, FONTE: CAMBRIA REGULAR, FORMA FORNECIMENTO: UNIDADE - ID:184393 - Código do Item:9905.011.0005",1,S
PD 153/25,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,145204,6453.001.0051,"MEDICAMENTO USO HUMANO,GRUPO FARMACOLOGICO: ANTIANEMICO, PRINCIPIO ATIVO: ACIDO FOLICO, FORMA FARMACEUTICA: SOLUCAO ORAL, CONCENTRACAO / DOSAGEM: 0,2, UNIDADE: MG/ML, VOLUME: 30 ML, APRESENTACAO: FRASCO, ACESSORIO: N/A, FORMA FORNECIMENTO: FRASCO - ID:145204 - Código do Item:6453.001.0051",2400,N
PD 153/25,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2,63155,6421.001.0043,"MEDICAMENTO USO HUMANO,GRUPO FARMACOLOGICO: ANTINEOPLASICOS, PRINCIPIO ATIVO: CITARABINA SEM CONSERVANTE, FORMA FARMACEUTICA: SOLUCAO INJETAVEL, CONCENTRACAO / DOSAGEM: 100, UNIDADE: MG/ML, VOLUME: N/D, APRESENTACAO: FRASCO-AMPOLA, ACESSORIO: N/A - ID:63155 - Código do Item:6421.001.0043",8640,N
PD 153/25,FSERJ - FUNDAÇÃO SAÚDE DO EST. DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 3,61029,6424.001.0032,"MEDICAMENTO USO HUMANO,GRUPO FARMACOLOGICO: ANTINEOPLASICOS, PRINCIPIO ATIVO: NILOTINIBE, FORMA FARMACEUTICA: CAPSULA, CONCENTRACAO / DOSAGEM: 200, UNIDADE: MG, VOLUME: N/A, APRESENTACAO: N/A, ACESSORIO: N/A - ID:61029 - Código do Item:6424.001.0032",22848,N
